MSGSIZES,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152
L1_0_PINGPONG_23,1.4279,1.4382,1.4238,1.4232,1.4289,1.5134,2.3514,2.3986,3.8533,3.3769,3.8285,4.6525,6.5643,8.5785,24.7631,45.9992,87.5133,167.2588,312.7732,533.5341,1022.2731,2047.0909
L1_0_PINGPONG_24,1.4282,1.4379,1.4416,1.4229,1.4274,1.5135,2.3667,2.4208,3.1601,3.3170,3.7694,4.7075,6.5968,8.6071,25.7996,48.8073,90.6113,175.7871,320.8586,560.8263,1075.2819,2094.7863
L1_0_PINGPONG_25,1.4242,1.4274,1.4621,1.4205,1.4217,1.4997,2.3391,2.3838,3.2220,3.3469,3.7822,4.7088,6.6097,8.6103,27.4613,50.5215,92.7814,179.2901,338.6824,575.5710,1119.9283,2169.4270
L1_0_PINGPONG_26,1.4304,1.4453,1.4317,1.4427,1.4411,1.5222,2.3493,2.3904,3.2213,3.3695,3.8049,4.6942,6.6067,8.6572,29.4163,54.2717,99.4442,187.8847,348.1788,601.9800,1155.2835,2271.0183
L1_0_PINGPONG_27,1.4294,1.4435,1.4449,1.4368,3.6293,1.5456,2.3599,2.3760,3.2176,3.3371,4.5464,4.7089,6.7649,8.8541,30.0050,56.1365,103.5300,193.7094,364.5561,620.4108,1175.3852,2357.5714
L1_0_PINGPONG_28,1.4237,1.4158,1.4375,1.4784,1.4787,1.5536,2.0743,2.0548,2.9266,3.0525,3.4313,4.1717,8.2885,8.2455,30.5927,59.9329,112.0758,207.3604,384.7845,639.0681,1225.9341,2442.0748
L1_0_PINGPONG_29,2.1341,1.4312,1.4559,1.4999,1.4473,1.5211,2.3529,2.4491,3.2687,3.3773,3.8192,4.8048,6.8644,8.9074,32.4583,61.6921,115.5234,213.3240,388.4126,655.6729,1275.5219,2514.8835
L1_0_PINGPONG_30,3.5593,1.4938,1.4453,1.4975,1.8381,1.5218,4.6777,2.3927,3.1796,4.8467,5.9996,5.0727,8.0167,8.9020,33.2618,65.0987,121.5408,225.9396,401.8099,676.1411,1319.0717,2612.3849
L1_0_DUPLEX_1,1.4455,1.4403,1.4271,1.4153,1.4176,1.4939,1.5913,1.6411,2.0916,2.2151,2.4471,3.3186,4.3088,5.7533,10.0814,11.7127,14.7084,20.8961,30.9952,53.7785,95.6705,180.2852
L1_0_DUPLEX_2,1.5441,1.5382,1.5367,1.5317,1.5241,1.6226,2.1157,2.1359,2.6218,2.7730,3.0513,4.0387,5.3118,6.8163,10.8198,11.8380,17.3036,25.8347,43.5546,84.2553,166.6272,331.8842
L1_0_DUPLEX_3,1.5891,1.5640,1.5569,1.5481,1.5493,1.6537,2.1010,2.1499,2.6306,2.7753,3.0580,4.1338,5.3231,6.8859,11.5622,12.9960,20.5803,34.1308,64.6305,128.8716,249.1521,498.6736
L1_0_DUPLEX_4,1.5599,1.5671,1.9777,1.5596,1.5626,1.6287,2.1104,2.1328,2.6254,2.7641,3.0516,4.0518,5.3078,6.8263,12.2796,15.1643,26.1781,45.6271,87.4769,171.4558,340.3505,677.8343
L1_0_DUPLEX_5,1.6040,1.5660,1.5595,1.5643,1.5907,1.6855,2.0847,2.1289,2.6517,2.7774,3.0509,4.0680,5.3193,6.8758,11.9505,18.1305,29.4470,55.5938,108.3817,211.1053,421.2324,840.1674
L1_0_DUPLEX_6,1.6063,1.5682,1.5701,1.5728,1.5760,1.6572,2.1140,2.1623,2.6576,2.7945,3.0789,4.0885,5.4014,7.0585,12.6687,20.0673,34.3596,66.5746,128.8800,252.9603,503.3310,1007.1670
L1_0_DUPLEX_7,1.5407,1.5284,1.5320,1.5241,1.5378,1.6068,2.3982,2.4812,3.0490,3.1766,3.5586,4.6461,6.1490,7.8776,13.4381,21.4676,39.6661,77.9879,150.9694,305.4897,589.9754,1184.7768
L1_0_DUPLEX_8,1.5246,1.5334,1.5348,1.5315,1.6465,1.6024,2.3231,2.5567,3.0200,3.1657,3.5285,4.7106,6.1979,7.9292,15.2545,24.7250,44.8100,87.8644,172.1932,340.7011,680.6840,1364.5553
L1_0_DUPLEX_9,1.5291,1.5323,1.5244,1.5349,2.8438,1.6104,6.8671,2.5698,3.0524,8.0715,8.2474,4.7455,6.2744,12.9794,17.7834,26.3037,50.8613,98.2897,192.0801,376.8883,754.5844,1508.3139
L1_0_DUPLEX_10,1.5411,1.5386,1.5345,1.5383,1.5538,1.6127,2.3118,2.5648,3.0529,3.1841,3.5885,9.6391,9.9001,13.0158,20.2930,29.0199,55.8089,109.4836,215.1925,424.2448,841.6824,1686.4226
L1_0_DUPLEX_11,1.5418,1.5421,1.5294,1.5159,1.5081,1.6032,2.5566,2.5726,3.0560,3.1848,3.5885,4.8959,6.4150,13.1435,19.7721,32.0376,61.9662,121.9590,238.8467,476.1835,935.4978,1890.0780
L1_0_DUPLEX_12,1.5652,1.5302,1.5415,1.5271,1.5246,1.6096,2.4778,2.4881,3.0478,3.2031,3.6054,4.8403,6.4112,8.3144,22.0549,35.0299,68.2510,135.2907,264.0685,525.8926,1054.5235,2102.3335
L1_0_DUPLEX_13,1.5385,1.5393,1.5295,1.5087,1.5339,1.6074,2.5341,2.5568,3.0400,3.2065,3.6743,4.9123,6.4957,8.4078,22.7830,37.7629,74.3646,146.1408,291.1901,562.8234,1134.1217,2230.2228
L1_0_DUPLEX_14,1.5195,1.5206,1.5151,1.5130,1.5319,1.5880,2.4481,2.4794,3.0178,3.2010,3.5698,4.8402,6.3994,8.3515,24.2241,40.8881,80.5671,162.6417,318.5695,608.1021,1203.1376,2407.1863
L1_0_DUPLEX_15,1.5297,1.5268,1.5246,1.5176,1.5139,1.5968,2.5613,2.6044,3.0314,3.1921,3.6323,4.9426,6.6489,8.8166,24.8803,44.0056,87.4519,177.4171,345.1123,651.8065,1285.2764,2546.9206
L1_0_DUPLEX_16,1.5351,1.5289,1.5134,1.5165,1.5213,1.5983,2.5628,2.5909,3.0516,3.2156,3.6462,4.9710,6.6096,8.9246,25.6031,47.5763,95.7052,192.5586,368.6927,695.8381,1364.8745,2693.8737
L1_0_DUPLEX_17,1.5522,1.5433,1.5359,1.5145,1.5060,1.6094,2.5633,2.5559,3.2273,3.3593,3.7950,4.9782,6.6970,8.9589,30.1513,51.4126,101.3774,212.4371,386.7254,727.2039,1435.7180,2849.6467
L1_0_DUPLEX_18,1.5345,1.5281,1.5115,1.5051,1.5237,1.6004,2.5237,2.5199,3.2189,3.3425,3.7899,4.8818,6.6239,9.0285,31.5816,54.8532,110.6996,229.2193,412.1621,771.6494,1514.9285,3013.5869
L1_0_DUPLEX_19,1.5227,1.5267,1.5057,1.5292,1.5172,1.5880,2.5770,2.6146,3.2154,3.3990,3.8590,4.9704,6.9253,9.7126,34.0398,58.8841,117.7042,246.9138,435.9757,817.0708,1601.7663,3195.2109
L1_0_DUPLEX_20,1.5341,1.5366,1.5255,1.6058,1.5094,1.6050,2.5919,2.6182,3.2709,3.4211,3.8772,5.0606,7.0427,9.6671,40.5832,62.3069,127.9496,266.2264,461.6784,855.3767,1676.8134,3381.1107
L1_0_DUPLEX_21,6.6690,1.5261,1.5181,1.5107,1.5310,5.8286,2.5817,2.6321,3.3453,7.7634,8.2079,5.0908,7.0775,9.7823,37.1161,65.7672,131.5893,275.7658,476.0791,901.4867,1777.0194,3519.4480
L1_0_DUPLEX_22,1.5414,1.5182,1.5321,1.5103,5.9393,1.5862,2.5236,2.5558,3.2276,3.3802,3.8423,5.1112,7.0922,9.7327,39.4536,70.6136,143.5410,296.0390,520.1114,934.5284,1837.4361,3684.5068
L1_0_DUPLEX_23,1.5328,1.5408,1.5365,1.5327,1.5131,1.5996,2.5548,2.5828,3.3374,3.5270,4.0186,9.4134,11.3944,10.3194,39.9669,73.6188,149.1595,311.5735,523.9589,966.1844,1931.0873,3845.6600
L1_0_DUPLEX_24,1.5383,1.5344,1.5204,1.5183,1.5028,1.5961,2.5791,2.5809,3.4360,3.5926,4.0799,5.1197,8.5800,10.3830,43.9012,78.6839,158.7000,330.5857,546.5937,1015.8199,2010.3403,4011.5150
L1_0_DUPLEX_25,1.5334,1.5346,1.5047,1.5276,1.5268,1.6085,2.5925,2.5908,3.4361,3.5914,4.0647,5.1025,7.3504,13.7732,44.9829,79.9375,159.2560,331.7082,556.8228,1053.5947,2111.0591,4189.8673
L1_0_DUPLEX_26,1.5319,1.5369,1.5360,1.4992,1.5179,1.6048,2.5174,2.5989,3.3403,3.5252,4.0400,5.0006,7.4241,10.4734,50.0368,85.0209,170.0039,338.6573,586.4823,1092.8238,2182.9398,4373.4334
L1_0_DUPLEX_27,1.5291,1.5355,6.2948,5.0137,1.5226,1.6137,2.5855,2.6249,3.4026,3.5847,4.1028,8.4352,7.7692,14.8016,48.1315,89.0403,173.9244,359.5559,600.8269,1133.2238,2259.0662,4520.5524
L1_0_DUPLEX_28,1.5517,1.6523,1.5686,1.5396,1.5420,1.6037,2.5701,2.6067,3.4621,3.5918,4.0969,5.2684,7.8800,11.0853,50.7013,92.1892,186.4194,377.4430,628.7949,1178.1731,2354.7756,4699.3415
L1_0_DUPLEX_29,1.6290,1.6242,1.5485,1.5396,1.5324,1.7926,3.0043,2.6136,3.4763,3.6172,4.1209,5.2550,7.9621,11.2991,51.9686,94.8398,186.6416,380.9394,641.2513,1219.5966,2437.0814,4870.7402
L1_0_DUPLEX_30,1.5374,1.5620,1.5517,3.2165,1.5195,1.6252,2.5874,2.6083,3.4278,3.5515,4.0709,5.4052,8.0097,11.2428,53.8235,98.2487,196.7133,401.3090,673.8417,1261.8024,2523.4009,5041.1170
L1_1_PING_1,0.2538,0.2512,0.2537,0.2629,0.2596,0.2714,0.3728,0.3525,0.4141,0.3832,0.5234,0.6918,0.8096,1.3028,16.0978,16.9438,18.7581,24.6732,34.4895,54.7040,95.0605,176.9852
L1_1_PING_2,0.4212,0.3943,0.2707,0.2715,0.2965,0.2930,0.3962,0.3748,0.4648,0.4753,0.6596,3.6251,1.3149,2.5760,16.3441,17.4030,20.0582,27.5448,42.2274,82.2479,162.2640,323.8679
L1_1_PING_3,0.7011,0.7323,0.7042,0.7088,0.7123,0.7203,0.8634,0.4608,0.5468,0.6047,0.8289,1.0552,1.9614,3.8412,17.7694,17.8149,21.2286,32.7108,61.9648,121.8076,241.7111,483.7230
L1_1_PING_4,0.4088,0.3930,0.3899,0.2758,0.2773,0.2816,0.4266,0.4022,0.4690,0.6155,0.7867,1.3769,2.6134,5.1185,17.1330,18.0540,23.5535,42.0273,81.9376,161.7000,321.8921,644.0296
L1_1_PING_5,0.7407,0.7161,0.7259,0.7126,0.7149,0.7327,0.8770,0.4761,0.5288,0.6669,0.9517,1.7155,3.2666,6.3972,17.1256,18.3120,25.8788,52.1803,101.8579,202.5076,402.7212,803.2703
L1_1_PING_6,0.7540,0.7521,0.7318,0.7548,0.7475,0.7759,0.8872,0.4788,0.5734,0.7298,1.1331,2.0496,3.9161,7.6731,18.3178,19.5615,30.6941,61.6973,121.6787,241.7622,483.0729,963.6229
L1_1_PING_7,0.7467,0.6941,0.7283,0.6990,0.6967,0.7170,0.8822,0.4629,0.5707,0.7867,1.3008,2.3848,4.5585,8.9305,20.3343,19.5531,35.7577,71.8856,141.5691,282.1061,562.4832,1124.9090
L1_1_PING_8,0.7518,0.7347,0.7319,0.7549,0.7336,0.7820,0.9001,0.4953,0.6698,0.8874,1.4878,2.7165,5.2034,10.1950,19.1777,21.7062,40.8880,81.8551,162.2543,322.4078,642.3909,1283.1458
L1_1_PING_9,0.7677,0.7992,0.7802,0.7645,0.7860,0.7434,0.9630,0.8979,1.0174,1.3694,1.7254,3.0844,5.9304,11.4682,22.8104,23.5946,45.7890,92.7763,182.3349,362.5307,722.8329,1444.2322
L1_1_PING_10,0.8305,0.7770,0.7679,0.7709,0.7622,0.7550,0.9448,0.8207,1.0538,1.4279,1.8493,3.4004,6.5289,12.7476,20.1362,26.2555,50.7069,101.5631,201.1650,400.3300,799.4401,1603.4100
L1_1_PING_11,0.8234,0.7793,0.7566,0.7594,0.7489,0.7611,0.9421,0.8464,1.0182,1.4413,2.0867,3.7493,7.1593,14.0240,24.9564,30.4219,55.6801,111.7868,221.1747,441.7348,879.3306,1764.2737
L1_1_PING_12,0.8440,0.7949,0.7835,0.7487,0.7982,0.7831,1.1245,1.1830,1.2211,1.7691,2.2445,4.0870,7.8106,15.2943,23.1683,31.2079,60.8586,122.9719,241.4774,480.3709,958.7184,1924.8393
L1_1_PING_13,0.9706,0.8571,0.8870,0.9255,0.9215,0.8904,1.2990,1.4099,1.4732,1.9362,2.4349,4.4429,8.4877,16.5701,23.6377,33.7578,66.8220,131.8317,261.5804,520.3893,1041.0973,2084.2758
L1_1_PING_14,0.9301,0.9729,0.9936,0.8941,0.9224,0.9331,1.2939,1.3396,1.4648,2.1324,2.6778,4.8565,9.1266,17.8463,24.7068,36.9750,70.9011,142.3577,281.2238,560.8782,1121.8118,2243.9187
L1_1_PING_15,0.9155,0.9140,0.9374,0.8992,0.9227,0.9195,1.5220,1.5776,1.6879,2.3860,3.0078,5.1307,9.8001,19.1287,24.5120,38.8572,75.8931,153.9783,301.2481,600.2663,1202.9661,2401.6086
L1_1_PING_16,1.0450,0.9238,0.9448,1.0306,1.0083,0.9517,1.1388,1.2285,1.4192,2.0679,2.9694,5.4635,10.5327,20.3846,24.8367,41.3518,81.4153,162.0834,322.3829,640.6217,1283.2043,2560.5266
L1_1_PING_17,1.1674,1.1209,1.2179,1.1464,1.0944,1.0687,1.8664,1.9547,2.0437,2.8411,3.9844,5.7776,11.0731,21.8015,27.1114,43.9006,86.0953,174.5109,341.8313,681.8944,1363.4185,2721.7788
L1_1_PING_18,0.9111,0.8916,0.9702,0.9526,0.8872,0.9067,1.5652,1.6125,1.7462,2.6000,3.3190,6.1408,11.7887,22.9391,27.8469,47.1200,91.1641,187.5185,361.4374,723.1028,1444.4781,2881.8008
L1_1_PING_19,1.0840,1.0447,1.0487,0.9604,0.9753,0.9744,1.8632,2.0135,12.6953,11.9931,12.0775,6.4686,12.3750,24.2129,30.3051,49.9599,96.3058,192.0811,382.7155,763.7778,1522.3967,3040.8916
L1_1_PING_20,0.9909,0.9461,0.9790,0.9640,0.9859,0.9703,1.9955,2.0876,2.1404,3.2027,4.6769,6.9172,13.0144,25.4870,31.8227,51.6991,101.2283,203.4402,403.3303,802.9401,1600.3982,3197.3403
L1_1_PING_21,1.1332,1.1167,1.1064,1.0170,1.0980,1.0831,2.1612,5.2025,12.8155,3.3467,4.7344,7.1724,13.6807,26.7557,33.4890,54.5276,106.5949,213.0559,424.3749,842.6246,1682.0353,3353.4983
L1_1_PING_22,1.0959,1.0094,1.0414,1.0194,1.0366,1.1362,2.3898,2.4394,2.5778,3.9668,5.1371,7.5135,14.3147,28.0569,34.2743,57.3950,112.0924,227.0681,444.0776,883.2608,1760.9356,3514.0526
L1_1_PING_23,1.0846,1.1144,1.0911,1.3571,1.1008,1.0726,2.6633,2.8021,2.7317,4.0444,5.6380,7.8467,14.9862,29.3615,42.1712,59.8654,117.1436,233.1684,463.2584,922.1609,1842.1451,3674.9513
L1_1_PING_24,1.0270,0.9795,0.9912,0.9544,1.0098,1.0416,2.5066,2.6774,13.1929,3.9924,5.6080,8.2333,15.7234,30.7196,42.7143,62.4457,123.1121,242.5901,481.9262,961.8460,1917.2898,3838.1970
L1_1_PING_25,1.2787,1.8952,1.2652,1.1958,1.1777,1.2703,2.9062,3.0007,3.0366,4.2785,6.1328,8.5890,16.4545,31.9950,38.7417,65.1224,126.9895,253.2850,502.7527,1001.7890,1998.6411,3997.4841
L1_1_PING_26,1.2658,1.2579,1.3208,1.1753,1.1425,1.2147,2.7004,2.7165,2.8151,4.0868,6.0008,8.8808,16.9913,33.2719,42.3418,68.3478,132.0778,262.7896,522.1223,1042.0188,2075.6757,4157.1112
L1_1_PING_27,1.1844,1.1846,1.2005,1.1616,1.1428,1.1966,2.8938,3.2070,13.1827,4.5642,6.2664,9.2154,17.8128,34.8245,47.2745,70.0424,136.9126,272.6987,541.9028,1080.8916,2156.4536,4314.1091
L1_1_PING_28,1.2256,1.1864,1.1637,1.0831,1.1600,1.1203,2.8984,3.1232,3.2477,4.5107,6.2974,9.5413,18.2466,35.7449,43.9358,74.4512,141.7970,283.1072,564.1058,1123.7622,2239.4696,4473.6349
L1_1_PING_29,1.4077,1.4029,1.3971,1.2551,1.2665,1.3446,3.1016,3.1556,3.1892,13.4343,15.1992,10.0136,18.9429,37.0100,66.2284,78.2491,146.9224,296.9361,582.1898,1163.3005,2317.3630,4631.6973
L1_1_PING_30,0.2958,0.3105,0.3003,0.2958,0.3012,0.3226,0.5018,0.4521,0.9977,0.9071,1.5019,2.7338,5.2560,10.3013,43.2287,76.1537,150.8763,301.9494,600.3741,1197.0736,2400.2463,4787.0847
L1_1_PINGPONG_1,2.5756,2.5616,2.5771,2.5462,2.5663,2.6515,2.7540,2.7969,3.0497,3.1944,3.4114,4.4013,5.8444,7.2213,12.5698,13.3910,15.9227,21.9627,32.0057,52.2897,92.5350,174.6528
L1_1_PINGPONG_2,2.6941,2.7041,2.7087,2.7106,2.6945,2.8242,2.8441,2.9097,3.1772,3.3461,3.5335,4.6196,6.0557,7.4851,13.2358,13.7859,17.0980,25.0591,40.1435,79.2110,160.0126,319.9867
L1_1_PINGPONG_3,2.7181,2.6888,2.7109,2.6882,2.7209,2.8432,2.8638,2.9176,3.1894,3.3461,3.5357,4.6350,6.0728,7.4561,13.3131,14.1203,19.2601,28.9137,50.7963,92.6893,174.1891,345.3411
L1_1_PINGPONG_4,2.9695,2.7169,2.6993,2.7063,2.7098,2.8554,2.8736,2.9328,3.1678,3.3350,3.5201,4.6361,6.0282,7.4668,13.2512,15.0993,21.6969,32.0888,59.0224,116.6030,234.6728,459.2677
L1_1_PINGPONG_5,2.7323,2.7034,2.7032,2.6977,2.7029,2.8516,2.8600,2.9034,3.1658,3.3699,3.5326,4.6379,6.0495,7.4797,13.5385,15.5622,24.0200,37.5228,66.0315,129.9876,256.8125,522.9203
L1_1_PINGPONG_6,2.6833,2.6749,2.6827,2.6822,2.6724,2.8307,2.8437,2.9077,3.1750,3.3112,3.5205,4.5899,6.0558,7.4716,13.9746,17.2757,26.3434,41.8515,77.9847,150.1766,323.3565,607.5548
L1_1_PINGPONG_7,2.6483,2.6454,2.6405,2.6236,2.6346,2.7319,2.8462,2.9031,3.1452,3.2930,3.5113,4.5764,6.0307,7.4332,14.0392,17.7252,27.3241,46.9028,91.1116,177.4569,362.9898,705.0361
L1_1_PINGPONG_8,2.6379,2.6279,2.6178,2.6183,2.6146,2.7211,2.7783,2.8358,3.1172,3.2629,3.4948,4.5137,6.0131,7.4592,14.2608,19.2112,28.6520,51.4965,101.8391,203.9726,405.2354,790.0468
L1_1_PINGPONG_9,2.6111,2.6205,2.6176,2.6543,2.6195,2.7159,2.8634,2.8064,3.7229,3.4816,3.7288,4.6042,6.5317,7.5645,14.7165,18.9308,30.7491,57.8387,114.0003,235.6752,451.5942,884.0437
L1_1_PINGPONG_10,2.6064,2.6069,2.6219,2.6328,2.6316,2.9085,2.7775,2.9592,3.2618,3.8970,4.1367,4.5052,6.0354,7.7457,15.8097,20.1320,32.9915,64.9139,130.7331,264.6309,493.6797,950.3241
L1_1_PINGPONG_11,2.6068,2.6104,2.6094,2.6037,2.6074,2.6926,2.7722,2.9713,3.1419,3.2796,3.5128,4.7082,6.0519,7.5970,15.9108,20.3994,36.1755,70.2141,146.6214,303.6711,549.8886,1087.8085
L1_1_PINGPONG_12,2.6197,2.6095,2.6114,2.7252,2.5947,2.6955,2.7680,2.8461,3.1388,3.2545,3.5058,4.6904,6.0660,7.6456,15.8862,20.8243,38.6953,80.7589,166.2637,324.8960,647.8983,1227.6268
L1_1_PINGPONG_13,2.6174,2.6101,2.5982,2.5903,2.6161,2.6950,2.7717,2.8279,3.2515,3.6811,3.6916,4.6035,6.1089,8.9754,16.6977,22.1603,42.2165,86.6132,181.6814,330.5020,665.0334,1307.0906
L1_1_PINGPONG_14,2.6018,2.6084,2.6333,2.6104,2.6432,2.7033,2.7836,2.8685,3.1610,3.2856,3.5463,4.6412,6.5365,7.8318,16.9675,23.1225,46.0446,91.6983,180.0596,340.1442,644.1194,1270.8690
L1_1_PINGPONG_15,2.6093,2.6188,2.6243,2.6142,2.6218,2.6864,2.7760,2.8313,3.1557,3.3692,3.5781,4.6273,6.1839,7.8467,17.4745,24.7338,49.4306,95.3058,186.6246,359.2296,706.7187,1365.0497
L1_1_PINGPONG_16,2.6105,2.6227,2.7385,2.6210,2.6158,2.6968,2.7850,2.8382,3.1593,3.2930,3.8088,4.6532,6.1965,7.8362,16.0163,26.2350,52.9262,102.9533,201.9535,383.9288,743.2085,1446.9594
L1_1_PINGPONG_17,2.6197,2.6268,2.6217,2.6068,2.6153,2.6962,2.7749,2.8115,3.5545,4.4740,3.6783,4.6605,6.6529,7.9793,17.8105,28.2935,56.6576,109.7768,206.2641,404.9947,769.2061,1527.3935
L1_1_PINGPONG_18,2.6265,2.6124,2.6078,2.5989,2.6079,2.6922,2.7759,2.8360,3.3560,3.4906,3.7772,4.6659,6.3093,8.1389,18.1291,30.7537,61.5248,119.2934,233.4048,428.5658,817.0064,1600.3889
L1_1_PINGPONG_19,2.6003,2.6046,3.0419,2.6001,2.6065,2.6971,2.7880,2.8308,3.3809,3.5080,3.7671,4.7022,6.3616,8.2991,19.2823,32.6355,66.3047,133.1775,253.9285,453.9187,862.0053,1712.6090
L1_1_PINGPONG_20,2.8330,2.6192,2.6210,2.6244,2.6208,2.6987,2.9670,5.3184,3.6939,3.8567,4.1648,5.1733,6.9449,8.9957,20.0486,36.0863,76.0945,147.3848,288.8077,488.2386,908.4904,1805.4852
L1_1_PINGPONG_21,2.7754,3.1344,4.5458,2.6165,2.8179,2.7053,2.9113,3.1919,3.5933,3.7251,4.2012,5.2073,7.0069,8.9243,19.9777,38.1913,79.5193,154.1438,286.4138,492.3426,950.4740,1883.2882
L1_1_PINGPONG_22,2.6068,2.6248,2.6197,4.4814,2.5995,2.6879,2.9279,3.1753,3.5607,3.7176,4.0196,5.1813,7.0087,8.9839,20.8337,43.1501,85.3378,162.0033,292.5901,515.5913,979.5355,1937.2768
L1_1_PINGPONG_23,2.6141,2.5983,2.5956,3.4263,2.6191,2.6836,3.1925,3.1601,3.9233,3.9965,4.3688,5.1312,7.0383,9.0346,22.4950,47.5684,89.4744,169.6714,308.5308,544.5535,1029.3746,2027.3523
L1_1_PINGPONG_24,3.4623,2.6042,2.6116,2.6204,2.6064,2.7179,3.1459,3.1686,3.8842,4.0291,4.3857,5.2157,7.1446,9.1039,24.8606,51.6156,94.0380,180.7596,329.3474,564.0489,1068.2854,2100.1262
L1_1_PINGPONG_25,2.5947,2.8786,2.6074,2.9897,2.6089,2.7024,3.1296,3.1639,3.8840,4.0204,4.3945,5.1848,7.2713,9.1514,26.8765,54.0129,95.7839,180.5560,333.1737,578.0012,1117.9595,2192.0743
L1_1_PINGPONG_26,2.6110,2.6133,2.5980,2.6020,2.6039,2.7024,3.1303,3.1719,3.8645,3.9945,4.3938,5.2057,7.2996,9.1601,28.3580,55.5955,99.5775,186.5175,347.8953,594.1330,1156.6869,2270.8537
L1_1_PINGPONG_27,2.6027,2.6055,2.6165,2.6097,2.6089,2.6921,3.3200,3.1794,3.7455,3.8981,4.2274,5.1420,7.3015,9.1674,30.1464,58.3837,106.5202,195.4232,354.9215,617.0184,1180.9591,2335.7687
L1_1_PINGPONG_28,2.7807,2.5888,2.6026,2.6076,2.6006,2.7239,3.2389,3.1752,3.9092,4.0560,4.4136,5.1789,7.4436,9.3877,31.8763,63.0164,113.1246,202.9041,373.1765,636.6857,1232.8982,2443.7876
L1_1_PINGPONG_29,4.5196,2.5916,2.6068,2.6082,4.3165,2.9533,3.1382,3.4728,3.9564,4.0514,4.6130,5.2195,7.4675,9.3874,33.3843,63.4861,117.7947,217.0018,395.6846,653.2416,1258.3598,2509.9748
L1_1_PINGPONG_30,2.5999,2.8930,3.3020,2.5947,2.9997,2.9456,3.3581,3.5487,3.9390,5.6373,4.2335,5.3893,7.4695,9.5093,34.7252,66.9143,123.1915,226.0623,403.6272,673.8751,1303.8687,2610.3331
L1_1_DUPLEX_1,2.6325,2.6674,2.6390,2.6149,2.6178,2.7152,2.7978,2.8390,3.2975,3.4263,3.6471,4.4794,5.9290,7.3712,15.4753,16.0767,20.7113,27.2350,37.2739,57.8515,99.4796,183.5844
L1_1_DUPLEX_2,2.7760,2.7542,2.7556,2.7371,2.7637,2.8622,2.9394,2.9745,3.4086,3.5653,3.7753,4.6724,6.1032,7.5348,15.9339,16.9377,22.8401,31.7242,44.3643,84.8304,168.6386,331.9953
L1_1_DUPLEX_3,2.7546,2.7740,2.7684,2.7353,2.7624,2.8716,2.9460,2.9798,3.4035,3.5696,3.7775,4.6760,6.0849,7.5288,16.5583,17.7566,25.6594,39.2938,63.6418,128.3045,250.3245,496.2840
L1_1_DUPLEX_4,2.7840,2.7917,2.7642,2.7683,2.7703,2.9372,2.9343,2.9932,3.3949,3.5620,3.7762,4.6942,6.1176,7.5574,16.4667,19.9112,28.8279,44.8230,86.9648,173.7489,335.8975,672.5262
L1_1_DUPLEX_5,2.7793,2.7458,2.7567,2.7373,2.7479,2.8757,2.9500,2.9858,3.4096,3.5750,3.8202,4.7295,6.1434,7.7029,16.9964,20.9257,33.4406,55.4991,108.1797,210.9070,421.6153,857.6084
L1_1_DUPLEX_6,2.7417,2.7464,2.7315,2.7450,2.7460,2.8589,2.9195,2.9824,3.3939,3.5734,3.7694,4.6517,6.1736,7.6843,17.4712,22.8649,35.2499,65.9873,130.2366,253.1080,499.5836,1011.6046
L1_1_DUPLEX_7,2.7291,2.7112,2.7121,2.7145,2.6984,2.8106,2.8693,2.9506,3.3651,3.5046,3.7475,4.6763,6.2048,7.7648,18.1474,24.7055,40.3766,77.6714,150.3706,296.7081,592.7562,1162.3543
L1_1_DUPLEX_8,2.6940,2.7083,2.6930,2.7130,2.7037,2.8128,2.8591,2.9324,3.3833,3.5253,3.7603,4.6829,6.2058,7.7367,18.6233,26.4443,46.0535,89.2793,171.5179,340.2697,677.9638,1345.7321
L1_1_DUPLEX_9,2.6981,2.7396,2.7620,2.7156,2.6876,3.0421,3.0268,4.4710,4.6370,3.7342,3.7691,4.8991,6.4098,7.9593,19.0324,27.9472,50.9524,97.8236,191.5785,378.1918,747.5901,1500.2544
L1_1_DUPLEX_10,2.7362,2.7101,2.8374,2.6986,2.7037,2.7835,3.1147,2.9304,3.3806,3.5208,3.7729,4.7109,6.2921,7.8875,20.7509,30.5293,56.8393,109.5320,212.3565,422.0491,835.9890,1683.1445
L1_1_DUPLEX_11,2.7042,2.7249,2.6816,2.6762,2.7007,2.7779,2.8531,2.9420,3.4056,3.5209,3.7974,4.7160,6.3023,7.8997,22.2271,33.2443,62.5329,121.5705,235.8637,471.6624,928.1971,1865.7169
L1_1_DUPLEX_12,2.7285,2.6906,2.7013,2.6632,2.6752,2.7489,2.8401,2.8828,3.5220,3.5389,3.7963,4.7222,6.2913,7.9483,22.2595,36.0989,67.9267,134.3590,265.6301,522.8681,1037.5913,2075.4920
L1_1_DUPLEX_13,2.7247,2.6851,2.7123,2.6731,2.6853,2.7621,2.8521,2.8953,3.4225,3.5432,3.8162,4.7418,6.2960,8.0383,23.7889,38.5890,73.6609,143.9938,285.4901,556.6250,1104.9591,2212.8703
L1_1_DUPLEX_14,2.6965,2.6943,2.7165,2.6750,2.6896,2.7759,2.8769,2.8995,3.4511,3.5700,3.8446,4.8118,6.3366,8.1482,24.5388,42.4269,80.8695,156.5386,311.1658,605.1607,1203.6885,2367.4363
