MSGSIZES,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
L0_0_1,5.5544,13.5844,26.8925,54.18,108.0094,205.9894,404.7631,598.8138,1037.07,1820.5444,2775.25,4751.6562,6486.7375,7757.1775,4785.9738,7191.35,10319.3794,12334.0388,11461.9031,11126.3269,11356.7969
L0_0_2,13.3606,26.895,53.9931,107.9776,215.6425,413.0075,807.2906,1195.0925,2081.9288,3667.5744,5618.3344,9431.6875,12323.3919,14114.2969,9363.62,14148.0544,20350.5212,23983.1988,21156.5075,19031.3494,19102.2075
L0_1_1,3.3958,6.8717,13.7583,27.4317,54.875,105.1792,203.79,277.3508,524.405,859.0892,1249.2083,2334.65,3289.8492,4578.9867,4370.385,6683.5025,9752.0367,11890.005,11200.5658,11039.6058,11385.1408
L0_1_2,6.8871,13.8025,27.5869,55.1292,110.0592,209.4142,406.3425,554.4242,1046.5992,1753.0333,2526.4842,4526.3283,6130.3967,8241.4508,8612.3725,13230.8708,19453.4492,23668.7167,21226.1108,19330.3267,19299.935
L0_1_3,10.2867,20.6031,41.2808,82.3267,164.3731,314.9125,608.1917,822.5958,1548.7758,2452.0617,3739.6108,6119.47,7942.9483,10405.9267,12827.7158,19599.8308,26869.5017,27257.8083,27560.0083,24950.0858,24574.295
L0_1_4,13.9585,27.8792,55.8692,111.5733,222.2592,419.0783,811.0742,1095.1717,2063.0592,3345.4225,4862.9842,7337.2475,9101.8567,11015.31,16775.6875,25684.7892,27071.7525,27299.5575,27704.6167,27004.3817,25856.5433
L0_2_1,2.2792,4.572,9.1464,18.245,36.672,71.311,139.573,198.531,379.648,611.982,881.318,1631.405,2247.266,3132.053,4060.575,6297.16,9272.341,11126.77,9315.576,8542.53,8526.39
L0_2_2,4.5064,9.142,18.313,36.533,73.06,143.216,281.722,395.538,754.927,1251.411,1750.456,3027.835,4003.6,5464.125,7875.979,12343.859,18057.83,20900.805,16675.933,14549.302,14614.993
L0_2_3,6.8,13.637,27.269,54.619,109.072,214.316,420.976,588.325,1124.259,1721.061,2538.765,3903.721,5122.812,6712.097,11378.738,17872.2,26646.004,27898.205,23287.907,17320.333,16887.697
L0_2_4,9.208,18.499,36.903,73.95,147.774,287.613,565.854,784.704,1489.354,2338.892,3191.313,4512.083,5841.903,7234.607,14947.416,23445.304,27785.729,27954.0,28339.195,18142.047,17450.805
L0_2_5,11.312,22.617,45.229,90.424,180.996,349.166,685.964,965.575,1830.373,2745.65,3777.571,5328.393,6611.789,8173.852,18576.806,27507.313,27851.488,28041.124,28234.833,18124.381,17372.763
L0_2_6,13.662,27.39,54.906,109.78,219.273,425.337,830.492,1154.772,2168.689,3360.112,4252.773,5444.789,6753.334,8145.602,21568.239,27524.392,27780.065,27963.511,28249.993,20547.171,19665.783
L0_2_7,15.633,31.385,62.762,124.733,250.639,481.818,941.423,1330.352,2479.135,3720.794,4662.161,6120.281,7468.655,8863.486,24680.456,27652.642,27842.648,28134.747,28310.797,20829.092,19651.005
L0_2_8,18.149,36.346,72.884,145.899,291.456,560.806,1087.426,1523.624,2789.758,4028.958,4721.864,5843.856,7082.332,8168.624,25690.704,27699.797,27934.959,28237.743,28436.695,21195.862,19986.244
L1_0_1,3.777,7.5409,15.101,30.2455,60.554,116.33,190.103,372.354,723.149,1104.839,1964.033,3287.814,5029.746,5740.272,9619.287,11185.987,12086.686,12598.896,12873.356,12989.826,13060.538
L1_0_10,37.794,75.576,151.823,301.65,605.935,1143.174,1800.848,3475.574,6670.937,10094.958,17341.566,26651.848,33089.935,34089.32,13199.101,13207.665,13219.836,13320.22,13352.245,13344.59,13358.479
L1_0_11,41.121,82.66,165.875,331.92,663.468,1251.131,1929.641,3707.369,7075.932,10485.138,17339.259,23900.379,25388.878,26014.432,13269.134,13336.261,13408.888,13371.57,13389.884,13422.177,13407.048
L1_0_12,45.097,90.829,182.189,364.016,725.935,1375.794,2082.495,3995.064,7624.846,10965.165,16894.384,19492.654,20546.045,20749.424,13251.803,13281.385,13396.387,13422.934,13430.637,13473.07,13451.261
L1_0_13,49.652,99.4,199.506,399.118,798.794,1506.958,2238.327,4288.446,8114.07,11649.941,17619.958,20656.351,21504.76,21725.035,13307.798,13368.256,13448.922,13439.581,13482.265,13535.145,13525.422
L1_0_14,52.437,105.901,211.862,422.8691,846.587,1612.297,2461.839,4682.8,8922.524,13174.042,20937.163,25727.736,26110.45,26409.957,13342.684,13396.495,13450.998,13437.281,13563.903,13639.257,13640.009
L1_0_15,55.9308,112.217,224.43,450.65,900.472,1689.819,2589.352,4950.095,9365.247,13619.227,21369.927,26874.459,27888.509,28137.867,13315.374,13353.866,13416.259,13476.896,13648.726,13740.223,13777.426
L1_0_16,59.865,120.346,240.525,481.902,964.402,1819.344,2716.984,5190.014,9816.299,14379.81,21232.699,24187.06,24531.569,25021.505,13307.094,13395.38,13498.074,13601.303,13816.582,13925.431,13950.716
L1_0_17,62.526,126.986,254.094,508.911,1017.089,1911.638,2698.554,5145.176,9054.441,13110.529,17170.447,18802.044,18967.28,19517.394,13328.062,13416.051,13597.041,13912.082,14136.683,14277.649,14286.269
L1_0_18,66.861,134.053,269.372,539.116,1079.986,2039.213,3044.594,5817.878,10865.031,15839.348,22314.013,25599.768,25988.195,25952.702,13328.954,13329.687,13645.789,14084.443,14450.234,14489.595,14552.875
L1_0_19,70.723,142.548,284.903,570.682,1139.832,2144.457,3066.563,5863.101,10529.736,15081.767,20589.335,23010.183,22486.695,22625.584,13353.53,13425.165,13723.287,14213.045,14430.255,14593.773,14676.698
L1_0_2,7.463,14.9173,29.936,59.922,119.687,229.635,361.999,707.647,1377.739,2133.93,3784.466,6383.085,9869.967,11409.825,12404.944,12851.46,13006.129,13085.702,13090.618,13136.799,13129.712
L1_0_20,74.401,149.35,299.396,599.147,1199.569,2266.585,3294.045,6288.195,11376.382,15936.153,21702.466,23931.676,24289.685,24640.804,13411.91,13459.959,13788.77,14334.788,14543.176,14712.233,14805.215
L1_0_21,78.681,158.727,317.77,635.664,1262.868,2392.451,3391.377,6479.739,12021.907,16587.342,22970.76,25361.405,24553.487,24914.761,13408.651,13410.979,13741.382,14201.382,14474.343,14583.798,14782.751
L1_0_22,81.765,164.791,328.418,661.297,1319.204,2475.96,3505.6,6667.014,11539.109,16068.074,21040.048,23085.212,22817.969,23219.868,13443.778,13482.668,13725.583,14215.925,14529.276,14619.874,14757.013
L1_0_23,86.914,174.633,350.707,700.786,1403.8,2638.339,3752.452,7201.306,13162.633,18416.431,25734.089,28195.623,27485.075,27865.48,13511.33,13481.281,13711.356,14278.632,14586.526,14773.343,14920.837
L1_0_24,89.988,181.292,361.727,724.974,1441.987,2731.954,3757.171,7220.539,11533.527,16047.564,20640.353,22716.456,22735.178,23136.287,13453.232,13484.984,13661.977,14180.137,14490.327,14573.742,14628.445
L1_0_25,93.855,188.944,378.894,756.983,1510.851,2854.028,3951.0,7753.114,13184.538,18116.069,23551.502,25898.268,25485.51,25843.57,13497.841,13517.624,13673.451,14167.003,14434.961,14664.981,14729.925
L1_0_26,98.7236,198.785,398.326,797.452,1590.042,2973.294,4066.245,7825.523,12694.667,17341.36,22299.317,24446.628,24074.027,24226.559,13506.483,13536.949,13686.757,14201.519,14560.068,14658.847,14820.703
