MSGSIZES,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
L0_0_1,0.4433,0.435,0.43,0.43,0.4367,0.4533,0.4575,0.905,0.6375,0.6133,0.77,1.0667,1.73,1.8567,5.12,5.8867,8.0,13.3733,26.4767,50.0933,96.5
L0_0_2,0.46,0.44,0.435,0.4567,0.435,0.4533,0.46,0.8667,0.5775,0.6567,0.81,1.0533,1.585,1.8633,5.1725,6.09,8.57,13.8867,28.2467,57.0533,112.8967
L0_1_1,0.82,0.7733,0.764,0.765,0.784,0.845,0.8367,1.295,1.0425,1.0767,1.475,1.8267,2.6767,3.0225,5.88,6.91,9.315,14.3933,27.2133,51.12,95.72
L0_1_2,0.82,0.79,0.825,0.8033,0.804,0.9067,0.9133,1.2333,0.9833,1.126,1.53,1.84,2.625,3.255,6.0067,6.95,9.42,14.98,29.2033,55.8767,112.7933
L0_1_3,1.01,1.0,0.9867,1.0,0.99,1.0875,1.0767,1.5975,1.345,1.4867,1.8767,2.2067,3.12,4.0533,6.06,7.0933,9.5133,14.61,31.2,67.91,136.2033
L0_1_4,0.87,0.818,0.8225,0.83,0.8275,0.8833,0.89,1.32,1.0533,1.24,1.61,1.9967,2.8767,4.155,6.09,7.0567,9.6967,15.6567,33.3833,82.75,168.6733
L0_2_1,1.14,1.09,1.084,1.095,1.0933,1.2467,1.2225,1.67,1.442,1.5067,2.1,2.53,3.6133,4.2233,6.5767,7.68,9.9533,16.4067,34.3533,67.2,128.6067
L0_2_2,1.225,1.196,1.19,1.2,1.192,1.325,1.3667,1.7267,1.44,1.6833,2.2033,2.6033,3.65,4.71,6.8567,8.07,10.5833,16.8333,36.4533,74.9767,145.3633
L0_2_3,1.4533,1.4333,1.4233,1.41,1.4167,1.51,1.525,2.0467,1.8833,2.0467,2.5667,3.0167,4.22,5.7267,6.71,8.11,10.0767,17.2367,39.4733,92.0,184.41
L0_2_4,1.1767,1.125,1.1167,1.1133,1.11,1.29,1.288,1.7433,1.4267,1.7267,2.28,2.71,3.9133,5.71,6.84,8.04,10.76,17.4967,44.2467,114.66,218.15
L0_2_5,1.41,1.3875,1.3767,1.3767,1.3767,1.5375,1.5325,2.218,1.93,2.01,2.6233,3.2033,4.5667,6.03,7.0367,8.13,11.36,20.72,48.5367,120.13,248.68
L0_2_6,1.4775,1.43,1.4175,1.44,1.4367,1.6267,1.6067,2.1267,1.8633,2.0,2.4067,3.06,4.5567,6.0167,7.2767,8.4267,11.9467,20.93,49.6433,111.39,221.3467
L0_2_7,1.5375,1.475,1.48,1.5,1.4867,1.6233,1.57,2.25,2.0167,2.115,2.6733,3.3467,4.9833,7.5267,7.72,9.4233,15.3533,30.9533,65.2367,181.6967,366.0233
L0_2_8,1.46,1.43,1.4067,1.435,1.42,1.5533,1.54,2.0133,1.734,1.88,2.3533,2.96,4.64,6.73,7.1467,8.37,12.0533,22.11,64.2233,205.2567,413.6533
L1_0_1,1.4833,1.49,1.4933,1.48,1.5,1.6,2.0175,1.7567,2.1933,2.5567,3.22,3.4933,4.56,5.8775,7.6333,8.9767,11.48,16.4333,26.435,46.3633,86.34
