MSGSIZES,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
L0_0_1,5.5,13.4767,26.68,53.8667,107.1567,203.7733,402.0367,588.6567,1030.1067,1807.4967,2777.86,4790.4567,6548.9667,7759.3,4860.5433,7288.2933,10504.34,12634.9267,11243.88,10824.1867,11103.3133
L0_0_2,13.3833,26.92,53.7633,106.94,212.7367,415.81,807.2767,1216.9233,2108.11,3711.41,5658.41,9442.21,12261.2033,14259.62,9501.85,14396.3767,20671.3633,24115.3367,21015.8167,18615.4,18607.6667
L0_1_1,3.32,6.9333,13.83,27.6567,55.1633,105.85,203.96,279.08,528.3667,862.1167,1250.72,2343.8067,3320.0,4646.6267,4405.5067,6708.2967,9767.8667,11782.0467,10886.41,10780.3333,11066.1533
L0_1_2,6.8725,13.7333,27.465,55.0433,110.1433,208.6567,402.8033,553.8367,1045.1167,1756.48,2523.7833,4537.19,6156.8933,8321.6,8602.6167,13215.6067,19146.2133,23327.67,20496.2633,18588.2767,18664.4333
L0_1_3,10.4267,20.9133,41.8333,83.5633,167.0833,322.09,618.11,829.1767,1566.9267,2479.6733,3757.6167,6165.2933,8046.44,10515.5667,13061.5233,19690.12,26847.8767,27230.3933,27531.0133,24892.05,24177.39
L0_1_4,13.83,27.64,55.4233,110.9633,219.83,419.3033,810.4567,1097.7667,2065.9433,3372.7367,4898.48,7328.5267,9032.28,11081.95,17139.1767,25995.3133,27072.21,27264.62,27692.86,24986.0833,24184.69
L0_2_1,2.28,4.5867,9.1967,18.3167,36.7533,71.7933,142.4733,198.5933,379.14,613.6967,884.9267,1628.4233,2256.6,3193.9633,4111.84,6371.0567,9396.3333,10919.57,8968.4167,8154.37,8329.58
L0_2_2,4.3833,9.0233,18.0833,36.13,72.46,141.2067,276.9567,394.39,752.82,1246.2433,1748.4467,3027.96,4045.0933,5390.81,7679.3,12091.8233,18037.95,20768.3967,16724.1767,14539.8267,14675.9833
L0_2_3,6.84,13.66,27.3167,54.85,109.67,215.9667,421.4133,587.6033,1120.8733,1712.3467,2525.3633,4043.07,5359.39,6890.8467,11479.3067,18040.1633,26583.5233,27962.8333,24134.0633,17048.1533,16664.33
L0_2_4,8.9433,18.0067,36.0767,71.9767,143.94,279.1133,551.6333,779.4933,1484.79,2338.6933,3216.3233,4813.5567,6110.3167,7618.9133,15325.37,24060.88,27784.6433,27942.0233,28487.0167,17808.7333,17299.9
L0_2_5,11.3933,22.72,45.4267,91.14,182.3467,351.8067,688.8567,966.8433,1828.2133,2728.2567,3758.42,4916.2533,6168.5,7670.0567,18349.3467,27358.7767,27855.8133,28011.5267,28329.7767,21726.4467,21321.83
L0_2_6,13.7933,27.7733,55.27,110.6667,220.92,419.8,824.0133,1160.1667,2187.86,3363.2033,4267.5,5475.6767,6837.5367,8299.5567,21968.4333,27530.91,27773.27,27975.3333,28299.6967,26836.07,26714.99
L0_2_7,15.5733,31.39,62.6033,124.9967,250.3267,486.0533,952.1067,1338.1667,2497.3033,3726.59,4573.9033,5513.8367,6805.3633,8095.8967,25249.4667,27771.1033,27911.3067,28110.93,28418.5467,18985.28,18240.35
L0_2_8,18.6833,37.41,74.7733,149.2533,298.9767,573.8533,1106.7433,1532.9033,2808.1433,4030.65,4712.7067,5773.73,7014.1533,8103.6933,25719.6333,27705.19,27970.7433,28232.3967,28435.9933,19921.9067,19081.7767
L1_0_1,3.755,7.5175,15.0425,30.0133,60.1733,116.5567,189.8,370.7767,722.4267,1097.5833,1970.0667,3306.1633,5053.7967,5725.6667,9632.72,11212.7333,12101.0133,12597.7067,12880.1033,12999.15,13050.8867
L1_0_10,37.6133,76.0433,152.53,304.86,606.98,1148.08,1821.6033,3463.6133,6677.7833,9758.3167,16037.5167,19443.1267,20838.55,21142.83,13190.7367,13128.7933,13188.1,13290.9033,13310.3333,13322.8467,13327.1067
L1_0_11,41.77,83.8033,167.9867,335.7433,671.8733,1288.6467,1958.25,3752.1433,7220.6533,10604.34,18054.5967,23128.4667,23226.8933,23833.38,13207.85,13239.97,13275.9767,13335.95,13450.1967,13461.0367,13471.24
L1_0_12,44.4233,89.45,179.6933,358.7867,717.0,1372.13,2072.4,3943.1267,7503.5233,10820.2633,16128.9767,18348.4067,19171.6933,19133.1933,13315.9867,13316.2933,13426.9433,13400.0933,13418.18,13457.7267,13475.5033
L1_0_13,48.45,97.26,194.49,388.2767,780.0833,1469.8867,2118.13,4020.5367,7209.7233,10164.2433,12524.9167,14235.8767,13817.2367,13895.3967,13296.2467,13329.5033,13451.38,13453.2767,13492.96,13576.2067,13564.82
L1_0_14,51.7767,104.2767,208.0333,415.9867,834.8867,1602.4433,2509.7133,4893.3533,9324.1467,13644.58,22264.9167,30606.3367,29593.0033,29897.72,13372.1433,13443.4,13442.5633,13425.1033,13506.7033,13632.41,13601.1267
L1_0_15,55.49,112.23,224.21,449.2367,898.9367,1672.4433,2475.74,4693.07,8173.0467,11406.8,14461.9867,15435.4533,15770.3833,16202.56,13337.6733,13429.9133,13539.85,13532.7567,13675.1333,13750.4433,13802.1267
L1_0_16,59.41,119.7467,239.05,479.3767,958.4833,1849.4967,2926.9233,5589.4267,10726.0133,15736.4567,25495.8767,32415.8633,33616.3867,34126.3133,13362.8667,13489.3633,13560.9833,13663.92,13857.7033,13989.4367,13996.3433
L1_0_17,62.7467,126.2533,252.13,501.4633,1005.92,1923.6,3144.9633,6073.8467,11558.0933,17686.63,30655.47,45930.8967,45205.3,44246.4067,13488.9833,13506.98,13711.19,13949.8733,14174.6,14290.5333,14300.7933
L1_0_18,67.1567,134.7367,270.14,537.38,1073.7067,2022.0133,3109.58,5849.0033,10940.4767,14989.1933,19324.4267,21774.3867,22519.8067,23365.5067,13361.5767,13246.5,13579.04,14027.3267,14373.2367,14494.55,14625.7367
L1_0_19,70.4833,141.9933,286.19,572.8467,1140.8633,2155.4767,3119.8333,6006.2633,10231.4933,14181.0333,17309.7,19315.08,20028.99,20559.44,13279.77,13305.94,13689.8633,14094.17,14333.0267,14553.8667,14679.51
L1_0_2,7.5167,15.0233,30.0933,60.24,120.0567,229.06,369.8933,722.07,1403.9267,2146.74,3853.68,6484.5867,10024.6767,11395.9867,12403.3533,12868.88,13014.5033,13089.7033,13099.9833,13134.78,13132.51
L1_0_20,74.7,149.72,299.8667,600.1067,1198.0,2252.2833,3544.43,6717.8267,12921.9967,18191.45,25719.72,28067.2567,26152.6733,26538.4233,13402.19,13363.18,13735.9867,14206.52,14421.6567,14468.81,14636.8667
L1_0_21,78.54,159.4367,319.75,633.3933,1276.7667,2377.6733,3246.22,6023.23,9495.4467,12687.36,15565.8167,16067.1833,16745.5667,17225.38,13452.9033,13499.2867,13798.02,14395.97,14540.3633,14730.02,14862.15
L1_0_22,83.0633,166.2467,335.19,671.5433,1334.5733,2502.4467,3639.6967,6946.6867,12976.2033,18063.93,23750.5967,26490.0267,25840.8367,26227.7067,13373.4067,13494.65,13757.7867,14098.43,14299.1267,14629.77,14790.8533
L1_0_23,87.46,176.7267,352.76,705.6733,1404.0967,2651.99,4064.6833,7723.2533,14648.32,21398.3467,30836.17,32565.4133,30812.1067,30241.2167,13535.9467,13514.0767,13766.9233,14222.7033,14418.6733,14821.7733,14972.9967
L1_0_24,89.4367,180.76,363.8467,721.53,1439.54,2700.2367,3848.17,7276.2967,11753.9667,15982.1867,20360.96,22732.25,22365.76,22324.4367,13474.96,13418.3867,13681.7733,14265.5067,14400.7467,14518.6833,14697.9167
L1_0_25,94.45,189.96,380.1667,765.59,1524.8,2841.79,4039.15,7673.69,13533.02,17884.21,22940.24,25460.9967,24437.5367,24720.17,13500.2467,13482.9033,13711.2967,14150.4067,14499.4467,14728.19,14758.61
L1_0_26,98.32,198.6067,397.2133,798.5167,1601.2267,2979.1,4204.7833,7893.9133,12336.8767,17154.7967,20616.9333,22465.3533,23494.27,24102.9,13406.1433,13515.11,13694.4433,14225.32,14585.0567,14591.0067,14767.7867
L1_0_27,101.6967,204.3733,409.71,818.8767,1633.0167,3069.66,4326.62,8089.39,13262.35,18045.1733,22749.27,25502.1267,23921.9033,24050.0067,13534.41,13610.63,13728.75,14245.44,14600.9633,14648.6667,14813.6667
L1_0_28,104.75,211.3233,424.4433,847.4433,1692.4333,3259.1467,4406.2333,8243.1967,12213.25,16606.9133,20523.13,22487.09,22681.64,22757.6067,13472.9967,13511.2633,13664.4867,14195.7133,14675.6767,14737.5067,14745.86
L1_0_29,109.1033,220.8267,442.98,881.6033,1764.9367,3292.3933,4526.3633,8601.63,12994.0633,17849.9533,21362.2833,23975.12,23502.9533,23516.4567,13546.4233,13460.49,13606.4533,14199.22,14678.5967,14658.25,14742.1267
L1_0_3,11.03,22.6133,45.24,89.9567,180.0933,346.4167,535.95,1039.83,1976.2233,2965.7633,5254.4433,8016.58,8991.46,9301.8733,12551.73,12846.2133,13004.13,13081.3533,13083.36,13113.8967,13133.1667
L1_0_30,112.6033,228.8067,460.17,910.85,1826.58,3464.76,4844.9533,9118.51,15061.8933,20152.0867,24018.3933,25161.5067,24539.0367,24582.25,13420.5467,13461.09,13574.6533,14159.5167,14573.5367,14702.4967,14956.06
L1_0_4,15.0267,30.0167,60.43,120.46,240.19,457.3733,726.5233,1416.4433,2720.4933,4142.1133,7063.0133,10801.4133,12048.04,12423.98,12804.0267,13045.2133,13337.1867,13416.56,13328.7967,13191.8367,13181.12
L1_0_5,18.7267,37.4967,75.2867,150.8067,299.9233,570.2567,884.7033,1704.9767,3256.2,4822.3133,7634.7233,9697.93,10286.1667,10520.6667,12904.06,13202.6,13083.3633,13095.3,13131.4367,13169.55,13144.6667
L1_0_6,22.9033,45.8233,92.19,183.1833,367.37,703.1833,1078.37,2066.5333,3963.7633,5752.1833,9304.1833,11976.1867,12763.7533,12880.22,12915.5833,13157.84,13509.99,13357.8967,13201.7267,13188.3633,13164.9967
L1_0_7,26.4933,53.3367,106.7233,212.6833,427.2733,818.54,1256.44,2404.1167,4611.9833,6703.8667,11282.1,14641.73,14963.2867,15076.1533,13054.2367,13228.3533,13203.41,13256.69,13180.09,13157.9367,13155.7333
L1_0_8,30.1167,60.5233,121.1033,242.5667,486.4633,932.85,1417.4567,2678.2,5168.99,7240.0533,10719.4667,12053.7533,12928.0467,12820.31,13063.41,13178.85,13205.17,13255.99,13184.3733,13209.3433,13212.2267
